date,BAJFINANCE,overlap
2017-07-12,4.0,
2017-07-13,0.0,
2017-07-14,4.0,
2017-07-15,0.0,
2017-07-16,0.0,
2017-07-17,0.0,
2017-07-18,0.0,
2017-07-19,10.0,
2017-07-20,0.0,
2017-07-21,4.0,
2017-07-22,0.0,
2017-07-23,0.0,
2017-07-24,0.0,
2017-07-25,0.0,
2017-07-26,0.0,
2017-07-27,6.0,
2017-07-28,0.0,
2017-07-29,0.0,
2017-07-30,0.0,
2017-07-31,4.0,
2017-08-01,4.0,
2017-08-02,4.0,
2017-08-03,8.0,
2017-08-04,0.0,
2017-08-05,0.0,
2017-08-06,5.0,
2017-08-07,4.0,
2017-08-08,0.0,
2017-08-09,0.0,
2017-08-10,0.0,
2017-08-11,6.0,
2017-08-12,0.0,
2017-08-13,0.0,
2017-08-14,4.0,
2017-08-15,4.0,
2017-08-16,4.0,
2017-08-17,0.0,
2017-08-18,0.0,
2017-08-19,0.0,
2017-08-20,0.0,
2017-08-21,4.0,
2017-08-22,6.0,
2017-08-23,4.0,
2017-08-24,4.0,
2017-08-25,0.0,
2017-08-26,0.0,
2017-08-27,0.0,
2017-08-28,4.0,
2017-08-29,0.0,
2017-08-30,4.0,
2017-08-31,4.0,
2017-09-01,4.0,
2017-09-02,0.0,
2017-09-03,0.0,
2017-09-04,4.0,
2017-09-05,4.0,1.0
2017-09-06,2.0,1.0
2017-09-07,2.0,1.0
2017-09-08,0.0,1.0
2017-09-09,2.0,1.0
2017-09-10,0.0,1.0
2017-09-11,0.0,1.0
2017-09-12,2.0,1.0
2017-09-13,0.0,1.0
2017-09-14,6.0,1.0
2017-09-15,2.0,1.0
2017-09-16,0.0,1.0
2017-09-17,0.0,1.0
2017-09-18,2.0,1.0
2017-09-19,2.0,1.0
2017-09-20,2.0,1.0
2017-09-21,4.0,1.0
2017-09-22,2.0,1.0
2017-09-23,0.0,1.0
2017-09-24,0.0,1.0
2017-09-25,0.0,1.0
2017-09-26,2.0,1.0
2017-09-27,2.0,1.0
2017-09-28,2.0,1.0
2017-09-29,2.0,1.0
2017-09-30,0.0,1.0
2017-10-01,0.0,1.0
2017-10-02,2.0,1.0
2017-10-03,4.0,1.0
2017-10-04,2.0,1.0
2017-10-05,0.0,1.0
2017-10-06,0.0,1.0
2017-10-07,0.0,1.0
2017-10-08,2.0,1.0
2017-10-09,0.0,1.0
2017-10-10,2.0,1.0
2017-10-11,2.0,1.0
2017-10-12,2.0,1.0
2017-10-13,0.0,1.0
2017-10-14,2.0,1.0
2017-10-15,0.0,1.0
2017-10-16,6.0,1.0
2017-10-17,2.0,1.0
2017-10-18,2.0,1.0
2017-10-19,2.0,1.0
2017-10-20,2.0,1.0
2017-10-21,0.0,1.0
2017-10-22,0.0,1.0
2017-10-23,2.0,1.0
2017-10-24,2.0,1.0
2017-10-25,0.0,1.0
2017-10-26,4.0,1.0
2017-10-27,4.0,1.0
2017-10-28,0.0,1.0
2017-10-29,0.0,1.0
2017-10-30,2.0,1.0
2017-10-31,0.0,1.0
2017-11-01,4.0,1.0
2017-11-02,0.0,1.0
2017-11-03,2.0,1.0
2017-11-04,0.0,1.0
2017-11-05,0.0,1.0
2017-11-06,0.0,1.0
2017-11-07,0.0,1.0
2017-11-08,6.0,1.0
2017-11-09,0.0,1.0
2017-11-10,0.0,1.0
2017-11-11,0.0,1.0
2017-11-12,0.0,1.0
2017-11-13,2.0,1.0
2017-11-14,0.0,1.0
2017-11-15,4.0,1.0
2017-11-16,2.0,1.0
2017-11-17,2.0,1.0
2017-11-18,0.0,1.0
2017-11-19,0.0,1.0
2017-11-20,0.0,1.0
2017-11-21,0.0,1.0
2017-11-22,8.0,1.0
2017-11-23,2.0,1.0
2017-11-24,2.0,1.0
2017-11-25,2.0,1.0
2017-11-26,0.0,1.0
2017-11-27,0.0,1.0
2017-11-28,2.0,1.0
2017-11-29,0.0,1.0
2017-11-30,0.0,1.0
2017-12-01,0.0,1.0
2017-12-02,0.0,1.0
2017-12-03,0.0,1.0
2017-12-04,2.0,1.0
2017-12-05,8.0,1.0
2017-12-06,4.0,1.0
2017-12-07,4.0,1.0
2017-12-08,2.0,1.0
2017-12-09,0.0,1.0
2017-12-10,2.0,1.0
2017-12-11,0.0,1.0
2017-12-12,0.0,1.0
2017-12-13,0.0,1.0
2017-12-14,2.0,1.0
2017-12-15,0.0,
2017-12-16,0.0,
2017-12-17,0.0,
2017-12-18,0.0,
2017-12-19,4.0,
2017-12-20,0.0,
2017-12-21,0.0,
2017-12-22,0.0,
2017-12-23,0.0,
2017-12-24,0.0,
2017-12-25,0.0,
2017-12-26,4.0,
2017-12-27,0.0,
2017-12-28,4.0,
2017-12-29,0.0,
2017-12-30,0.0,
2017-12-31,0.0,
2018-01-01,0.0,
2018-01-02,0.0,
2018-01-03,0.0,
2018-01-04,0.0,
2018-01-05,0.0,
2018-01-06,0.0,
2018-01-07,0.0,
2018-01-08,4.0,
2018-01-09,0.0,
2018-01-10,0.0,
2018-01-11,0.0,
2018-01-12,4.0,
2018-01-13,0.0,
2018-01-14,0.0,
2018-01-15,0.0,
2018-01-16,0.0,
2018-01-17,4.0,
2018-01-18,0.0,
2018-01-19,4.0,
2018-01-20,0.0,
2018-01-21,0.0,
2018-01-22,8.0,
2018-01-23,0.0,
2018-01-24,0.0,
2018-01-25,0.0,
2018-01-26,0.0,
2018-01-27,0.0,
2018-01-28,0.0,
2018-01-29,0.0,
2018-01-30,0.0,
2018-01-31,4.0,
2018-02-01,4.0,
2018-02-02,0.0,
2018-02-03,0.0,
2018-02-04,0.0,
2018-02-05,4.0,
2018-02-06,4.0,
2018-02-07,0.0,
2018-02-08,0.0,
2018-02-09,0.0,
2018-02-10,0.0,
2018-02-11,0.0,
2018-02-12,0.0,
2018-02-13,0.0,
2018-02-14,0.0,
2018-02-15,4.0,
2018-02-16,0.0,
2018-02-17,0.0,
2018-02-18,0.0,
2018-02-19,0.0,
2018-02-20,4.0,
2018-02-21,4.0,1.0
2018-02-22,4.0,1.0
2018-02-23,0.0,1.0
2018-02-24,0.0,1.0
2018-02-25,0.0,1.0
2018-02-26,6.0,1.0
2018-02-27,0.0,1.0
2018-02-28,2.0,1.0
2018-03-01,2.0,1.0
2018-03-02,2.0,1.0
2018-03-03,0.0,1.0
2018-03-04,0.0,1.0
2018-03-05,0.0,1.0
2018-03-06,2.0,1.0
2018-03-07,0.0,1.0
2018-03-08,4.0,1.0
2018-03-09,0.0,1.0
2018-03-10,0.0,1.0
2018-03-11,0.0,1.0
2018-03-12,0.0,1.0
2018-03-13,0.0,1.0
2018-03-14,4.0,1.0
2018-03-15,6.0,1.0
2018-03-16,4.0,1.0
2018-03-17,0.0,1.0
2018-03-18,0.0,1.0
2018-03-19,0.0,1.0
2018-03-20,2.0,1.0
2018-03-21,2.0,1.0
2018-03-22,0.0,1.0
2018-03-23,0.0,1.0
2018-03-24,0.0,1.0
2018-03-25,0.0,1.0
2018-03-26,2.0,1.0
2018-03-27,0.0,1.0
2018-03-28,0.0,1.0
2018-03-29,4.0,1.0
2018-03-30,0.0,1.0
2018-03-31,0.0,1.0
2018-04-01,0.0,1.0
2018-04-02,6.0,1.0
2018-04-03,0.0,1.0
2018-04-04,2.0,1.0
2018-04-05,5.0,1.0
2018-04-06,2.0,1.0
2018-04-07,0.0,1.0
2018-04-08,0.0,1.0
2018-04-09,2.0,1.0
2018-04-10,0.0,1.0
2018-04-11,0.0,1.0
2018-04-12,0.0,1.0
2018-04-13,4.0,1.0
2018-04-14,0.0,1.0
2018-04-15,0.0,1.0
2018-04-16,2.0,1.0
2018-04-17,0.0,1.0
2018-04-18,2.0,1.0
2018-04-19,0.0,1.0
2018-04-20,4.0,1.0
2018-04-21,0.0,1.0
2018-04-22,0.0,1.0
2018-04-23,6.0,1.0
2018-04-24,2.0,1.0
2018-04-25,4.0,1.0
2018-04-26,2.0,1.0
2018-04-27,0.0,1.0
2018-04-28,0.0,1.0
2018-04-29,0.0,1.0
2018-04-30,0.0,1.0
2018-05-01,2.0,1.0
2018-05-02,0.0,1.0
2018-05-03,2.0,1.0
2018-05-04,4.0,1.0
2018-05-05,0.0,1.0
2018-05-06,0.0,1.0
2018-05-07,0.0,1.0
2018-05-08,2.0,1.0
2018-05-09,2.0,1.0
2018-05-10,4.0,1.0
2018-05-11,0.0,1.0
2018-05-12,0.0,1.0
2018-05-13,0.0,1.0
2018-05-14,6.0,1.0
2018-05-15,10.0,1.0
2018-05-16,4.0,1.0
2018-05-17,5.0,1.0
2018-05-18,10.0,1.0
2018-05-19,2.0,1.0
2018-05-20,5.0,1.0
2018-05-21,2.0,1.0
2018-05-22,6.0,1.0
2018-05-23,2.0,1.0
2018-05-24,6.0,1.0
2018-05-25,4.0,1.0
2018-05-26,2.0,1.0
2018-05-27,0.0,1.0
2018-05-28,2.0,1.0
2018-05-29,2.0,1.0
2018-05-30,2.0,1.0
2018-05-31,4.0,1.0
2018-06-01,10.0,1.0
2018-06-02,0.0,
2018-06-03,0.0,
2018-06-04,0.0,
2018-06-05,0.0,
2018-06-06,4.0,
2018-06-07,6.0,
2018-06-08,4.0,
2018-06-09,5.0,
2018-06-10,0.0,
2018-06-11,10.0,
2018-06-12,4.0,
2018-06-13,10.0,
2018-06-14,10.0,
2018-06-15,4.0,
2018-06-16,0.0,
2018-06-17,0.0,
2018-06-18,4.0,
2018-06-19,4.0,
2018-06-20,6.0,
2018-06-21,6.0,
2018-06-22,9.0,
2018-06-23,0.0,
2018-06-24,5.0,
2018-06-25,12.0,
2018-06-26,10.0,
2018-06-27,6.0,
2018-06-28,8.0,
2018-06-29,9.0,
2018-06-30,0.0,
2018-07-01,0.0,
2018-07-02,4.0,
2018-07-03,8.0,
2018-07-04,9.0,
2018-07-05,4.0,
2018-07-06,8.0,
2018-07-07,5.0,
2018-07-08,0.0,
2018-07-09,4.0,
2018-07-10,4.0,
2018-07-11,8.0,
2018-07-12,15.0,
2018-07-13,4.0,
2018-07-14,5.0,
2018-07-15,5.0,
2018-07-16,11.0,
2018-07-17,4.0,
2018-07-18,4.0,
2018-07-19,11.0,
2018-07-20,15.0,
2018-07-21,5.0,
2018-07-22,0.0,
2018-07-23,0.0,
2018-07-24,15.0,
2018-07-25,6.0,
2018-07-26,13.0,
2018-07-27,17.0,
2018-07-28,0.0,
2018-07-29,5.0,
2018-07-30,4.0,
2018-07-31,0.0,
2018-08-01,8.0,
2018-08-02,4.0,
2018-08-03,4.0,
2018-08-04,0.0,
2018-08-05,5.0,
2018-08-06,12.0,
2018-08-07,8.0,
2018-08-08,6.0,
2018-08-09,2.0,1.0
2018-08-10,4.0,1.0
2018-08-11,0.0,1.0
2018-08-12,2.0,1.0
2018-08-13,8.0,1.0
2018-08-14,12.0,1.0
2018-08-15,0.0,1.0
2018-08-16,12.0,1.0
2018-08-17,12.0,1.0
2018-08-18,0.0,1.0
2018-08-19,0.0,1.0
2018-08-20,8.0,1.0
2018-08-21,4.0,1.0
2018-08-22,2.0,1.0
2018-08-23,7.0,1.0
2018-08-24,4.0,1.0
2018-08-25,0.0,1.0
2018-08-26,0.0,1.0
2018-08-27,2.0,1.0
2018-08-28,6.0,1.0
2018-08-29,9.0,1.0
2018-08-30,4.0,1.0
2018-08-31,6.0,1.0
2018-09-01,0.0,1.0
2018-09-02,0.0,1.0
2018-09-03,9.0,1.0
2018-09-04,6.0,1.0
2018-09-05,5.0,1.0
2018-09-06,4.0,1.0
2018-09-07,11.0,1.0
2018-09-08,2.0,1.0
2018-09-09,7.0,1.0
2018-09-10,4.0,1.0
2018-09-11,4.0,1.0
2018-09-12,6.0,1.0
2018-09-13,6.0,1.0
2018-09-14,4.0,1.0
2018-09-15,0.0,1.0
2018-09-16,0.0,1.0
2018-09-17,6.0,1.0
2018-09-18,4.0,1.0
2018-09-19,4.0,1.0
2018-09-20,0.0,1.0
2018-09-21,7.0,1.0
2018-09-22,2.0,1.0
2018-09-23,9.0,1.0
2018-09-24,8.0,1.0
2018-09-25,6.0,1.0
2018-09-26,6.0,1.0
2018-09-27,10.0,1.0
2018-09-28,6.0,1.0
2018-09-29,2.0,1.0
2018-09-30,0.0,1.0
2018-10-01,7.0,1.0
2018-10-02,4.0,1.0
2018-10-03,10.0,1.0
2018-10-04,8.0,1.0
2018-10-05,4.0,1.0
2018-10-06,0.0,1.0
2018-10-07,5.0,1.0
2018-10-08,7.0,1.0
2018-10-09,12.0,1.0
2018-10-10,8.0,1.0
2018-10-11,5.0,1.0
2018-10-12,2.0,1.0
2018-10-13,2.0,1.0
2018-10-14,5.0,1.0
2018-10-15,10.0,1.0
2018-10-16,9.0,1.0
2018-10-17,7.0,1.0
2018-10-18,0.0,1.0
2018-10-19,7.0,1.0
2018-10-20,0.0,1.0
2018-10-21,0.0,1.0
2018-10-22,6.0,1.0
2018-10-23,10.0,1.0
2018-10-24,12.0,1.0
2018-10-25,9.0,1.0
2018-10-26,6.0,1.0
2018-10-27,0.0,1.0
2018-10-28,0.0,1.0
2018-10-29,8.0,1.0
2018-10-30,8.0,1.0
2018-10-31,2.0,1.0
2018-11-01,9.0,1.0
2018-11-02,7.0,1.0
2018-11-03,0.0,1.0
2018-11-04,0.0,1.0
2018-11-05,0.0,1.0
2018-11-06,0.0,1.0
2018-11-07,0.0,1.0
2018-11-08,2.0,1.0
2018-11-09,5.0,1.0
2018-11-10,0.0,1.0
2018-11-11,0.0,1.0
2018-11-12,4.0,1.0
2018-11-13,6.0,1.0
2018-11-14,7.0,1.0
2018-11-15,7.0,1.0
2018-11-16,7.0,1.0
2018-11-17,2.0,1.0
2018-11-18,0.0,
2018-11-19,4.0,
2018-11-20,4.0,
2018-11-21,4.0,
2018-11-22,9.0,
2018-11-23,4.0,
2018-11-24,0.0,
2018-11-25,0.0,
2018-11-26,4.0,
2018-11-27,4.0,
2018-11-28,4.0,
2018-11-29,4.0,
2018-11-30,6.0,
2018-12-01,5.0,
2018-12-02,5.0,
2018-12-03,0.0,
2018-12-04,4.0,
2018-12-05,0.0,
2018-12-06,4.0,
2018-12-07,4.0,
2018-12-08,5.0,
2018-12-09,0.0,
2018-12-10,4.0,
2018-12-11,0.0,
2018-12-12,4.0,
2018-12-13,13.0,
2018-12-14,4.0,
2018-12-15,0.0,
2018-12-16,0.0,
2018-12-17,8.0,
2018-12-18,6.0,
2018-12-19,4.0,
2018-12-20,4.0,
2018-12-21,0.0,
2018-12-22,0.0,
2018-12-23,0.0,
2018-12-24,0.0,
2018-12-25,0.0,
2018-12-26,9.0,
2018-12-27,9.0,
2018-12-28,5.0,
2018-12-29,0.0,
2018-12-30,0.0,
2018-12-31,7.0,
2019-01-01,10.0,
2019-01-02,4.0,
2019-01-03,4.0,
2019-01-04,0.0,
2019-01-05,0.0,
2019-01-06,0.0,
2019-01-07,4.0,
2019-01-08,4.0,
2019-01-09,8.0,
2019-01-10,6.0,
2019-01-11,6.0,
2019-01-12,0.0,
2019-01-13,0.0,
2019-01-14,4.0,
2019-01-15,0.0,
2019-01-16,0.0,
2019-01-17,4.0,
2019-01-18,4.0,
2019-01-19,5.0,
2019-01-20,4.0,
2019-01-21,4.0,
2019-01-22,0.0,
2019-01-23,8.0,
2019-01-24,4.0,
2019-01-25,0.0,1.0
2019-01-26,0.0,1.0
2019-01-27,0.0,1.0
2019-01-28,6.0,1.0
2019-01-29,18.0,1.0
2019-01-30,13.0,1.0
2019-01-31,6.0,1.0
2019-02-01,10.0,1.0
2019-02-02,6.0,1.0
2019-02-03,2.0,1.0
2019-02-04,14.0,1.0
2019-02-05,2.0,1.0
2019-02-06,2.0,1.0
2019-02-07,4.0,1.0
2019-02-08,8.0,1.0
2019-02-09,0.0,1.0
2019-02-10,0.0,1.0
2019-02-11,6.0,1.0
2019-02-12,2.0,1.0
2019-02-13,13.0,1.0
2019-02-14,2.0,1.0
2019-02-15,0.0,1.0
2019-02-16,0.0,1.0
2019-02-17,0.0,1.0
2019-02-18,0.0,1.0
2019-02-19,4.0,1.0
2019-02-20,12.0,1.0
2019-02-21,6.0,1.0
2019-02-22,8.0,1.0
2019-02-23,0.0,1.0
2019-02-24,4.0,1.0
2019-02-25,6.0,1.0
2019-02-26,4.0,1.0
2019-02-27,4.0,1.0
2019-02-28,6.0,1.0
2019-03-01,10.0,1.0
2019-03-02,0.0,1.0
2019-03-03,0.0,1.0
2019-03-04,4.0,1.0
2019-03-05,2.0,1.0
2019-03-06,2.0,1.0
2019-03-07,4.0,1.0
2019-03-08,2.0,1.0
2019-03-09,2.0,1.0
2019-03-10,2.0,1.0
2019-03-11,4.0,1.0
2019-03-12,2.0,1.0
2019-03-13,0.0,1.0
2019-03-14,6.0,1.0
2019-03-15,4.0,1.0
2019-03-16,0.0,1.0
2019-03-17,0.0,1.0
2019-03-18,0.0,1.0
2019-03-19,9.0,1.0
2019-03-20,3.0,1.0
2019-03-21,0.0,1.0
2019-03-22,6.0,1.0
2019-03-23,2.0,1.0
2019-03-24,0.0,1.0
2019-03-25,4.0,1.0
2019-03-26,0.0,1.0
2019-03-27,4.0,1.0
2019-03-28,18.0,1.0
2019-03-29,10.0,1.0
2019-03-30,2.0,1.0
2019-03-31,0.0,1.0
2019-04-01,2.0,1.0
2019-04-02,0.0,1.0
2019-04-03,3.0,1.0
2019-04-04,6.0,1.0
2019-04-05,6.0,1.0
2019-04-06,2.0,1.0
2019-04-07,0.0,1.0
2019-04-08,8.0,1.0
2019-04-09,4.0,1.0
2019-04-10,2.0,1.0
2019-04-11,13.0,1.0
2019-04-12,6.0,1.0
2019-04-13,2.0,1.0
2019-04-14,2.0,1.0
2019-04-15,2.0,1.0
2019-04-16,8.0,1.0
2019-04-17,2.0,1.0
2019-04-18,11.0,1.0
2019-04-19,0.0,1.0
2019-04-20,5.0,1.0
2019-04-21,0.0,1.0
2019-04-22,2.0,1.0
2019-04-23,7.0,1.0
2019-04-24,2.0,1.0
2019-04-25,4.0,1.0
2019-04-26,8.0,1.0
2019-04-27,2.0,1.0
2019-04-28,2.0,1.0
2019-04-29,0.0,1.0
2019-04-30,2.0,1.0
2019-05-01,2.0,1.0
2019-05-02,6.0,1.0
2019-05-03,0.0,1.0
2019-05-04,0.0,1.0
2019-05-05,0.0,1.0
2019-05-06,7.0,
2019-05-07,0.0,
2019-05-08,0.0,
2019-05-09,0.0,
2019-05-10,0.0,
2019-05-11,0.0,
2019-05-12,8.0,
2019-05-13,0.0,
2019-05-14,7.0,
2019-05-15,8.0,
2019-05-16,23.0,
2019-05-17,39.0,
2019-05-18,0.0,
2019-05-19,0.0,
2019-05-20,7.0,
2019-05-21,22.0,
2019-05-22,0.0,
2019-05-23,0.0,
2019-05-24,24.0,
2019-05-25,0.0,
2019-05-26,0.0,
2019-05-27,8.0,
2019-05-28,0.0,
2019-05-29,0.0,
2019-05-30,7.0,
2019-05-31,0.0,
2019-06-01,0.0,
2019-06-02,0.0,
2019-06-03,0.0,
2019-06-04,15.0,
2019-06-05,7.0,
2019-06-06,0.0,
2019-06-07,0.0,
2019-06-08,0.0,
2019-06-09,0.0,
2019-06-10,7.0,
2019-06-11,7.0,
2019-06-12,0.0,
2019-06-13,0.0,
2019-06-14,8.0,
2019-06-15,8.0,
2019-06-16,0.0,
2019-06-17,8.0,
2019-06-18,22.0,
2019-06-19,0.0,
2019-06-20,15.0,
2019-06-21,0.0,
2019-06-22,0.0,
2019-06-23,0.0,
2019-06-24,7.0,
2019-06-25,15.0,
2019-06-26,7.0,
2019-06-27,0.0,
2019-06-28,0.0,
2019-06-29,0.0,
2019-06-30,0.0,
2019-07-01,8.0,
2019-07-02,0.0,
2019-07-03,7.0,
2019-07-04,8.0,
2019-07-05,16.0,
2019-07-06,0.0,
2019-07-07,0.0,
2019-07-08,15.0,
2019-07-09,15.0,
2019-07-10,0.0,
2019-07-11,7.0,
2019-07-12,16.0,
2019-07-13,4.0,1.0
2019-07-14,0.0,1.0
2019-07-15,10.0,1.0
2019-07-16,20.0,1.0
2019-07-17,28.0,1.0
2019-07-18,25.0,1.0
2019-07-19,18.0,1.0
2019-07-20,12.0,1.0
2019-07-21,0.0,1.0
2019-07-22,17.0,1.0
2019-07-23,18.0,1.0
2019-07-24,21.0,1.0
2019-07-25,28.0,1.0
2019-07-26,56.0,1.0
2019-07-27,20.0,1.0
2019-07-28,8.0,1.0
2019-07-29,15.0,1.0
2019-07-30,4.0,1.0
2019-07-31,24.0,1.0
2019-08-01,20.0,1.0
2019-08-02,7.0,1.0
2019-08-03,0.0,1.0
2019-08-04,8.0,1.0
2019-08-05,21.0,1.0
2019-08-06,17.0,1.0
2019-08-07,24.0,1.0
2019-08-08,14.0,1.0
2019-08-09,0.0,1.0
2019-08-10,8.0,1.0
2019-08-11,0.0,1.0
2019-08-12,21.0,1.0
2019-08-13,14.0,1.0
2019-08-14,0.0,1.0
2019-08-15,0.0,1.0
2019-08-16,7.0,1.0
2019-08-17,0.0,1.0
2019-08-18,0.0,1.0
2019-08-19,8.0,1.0
2019-08-20,10.0,1.0
2019-08-21,13.0,1.0
2019-08-22,10.0,1.0
2019-08-23,31.0,1.0
2019-08-24,8.0,1.0
2019-08-25,0.0,1.0
2019-08-26,33.0,1.0
2019-08-27,14.0,1.0
2019-08-28,4.0,1.0
2019-08-29,6.0,1.0
2019-08-30,0.0,1.0
2019-08-31,0.0,1.0
2019-09-01,7.0,1.0
2019-09-02,0.0,1.0
2019-09-03,10.0,1.0
2019-09-04,16.0,1.0
2019-09-05,6.0,1.0
2019-09-06,41.0,1.0
2019-09-07,0.0,1.0
2019-09-08,0.0,1.0
2019-09-09,10.0,1.0
2019-09-10,6.0,1.0
2019-09-11,20.0,1.0
2019-09-12,14.0,1.0
2019-09-13,10.0,1.0
2019-09-14,0.0,1.0
2019-09-15,0.0,1.0
2019-09-16,13.0,1.0
2019-09-17,10.0,1.0
2019-09-18,17.0,1.0
2019-09-19,16.0,1.0
2019-09-20,24.0,1.0
2019-09-21,0.0,1.0
2019-09-22,0.0,1.0
2019-09-23,29.0,1.0
2019-09-24,9.0,1.0
2019-09-25,9.0,1.0
2019-09-26,16.0,1.0
2019-09-27,17.0,1.0
2019-09-28,14.0,1.0
2019-09-29,0.0,1.0
2019-09-30,17.0,1.0
2019-10-01,17.0,1.0
2019-10-02,0.0,1.0
2019-10-03,12.0,1.0
2019-10-04,10.0,1.0
2019-10-05,0.0,1.0
2019-10-06,0.0,1.0
2019-10-07,0.0,1.0
2019-10-08,0.0,1.0
2019-10-09,23.0,1.0
2019-10-10,6.0,1.0
2019-10-11,17.0,1.0
2019-10-12,7.0,1.0
2019-10-13,0.0,1.0
2019-10-14,13.0,1.0
2019-10-15,12.0,1.0
2019-10-16,10.0,1.0
2019-10-17,17.0,1.0
2019-10-18,17.0,1.0
2019-10-19,7.0,1.0
2019-10-20,7.0,1.0
2019-10-21,6.0,1.0
2019-10-22,35.0,
2019-10-23,18.0,
2019-10-24,12.0,
2019-10-25,0.0,
2019-10-26,0.0,
2019-10-27,14.0,
2019-10-28,12.0,
2019-10-29,25.0,
2019-10-30,0.0,
2019-10-31,12.0,
2019-11-01,20.0,
2019-11-02,28.0,
2019-11-03,0.0,
2019-11-04,25.0,
2019-11-05,12.0,
2019-11-06,55.0,
2019-11-07,0.0,
2019-11-08,13.0,
2019-11-09,0.0,
2019-11-10,0.0,
2019-11-11,12.0,
2019-11-12,12.0,
2019-11-13,18.0,
2019-11-14,36.0,
2019-11-15,13.0,
2019-11-16,0.0,
2019-11-17,0.0,
2019-11-18,0.0,
2019-11-19,0.0,
2019-11-20,0.0,
2019-11-21,0.0,
2019-11-22,38.0,
2019-11-23,0.0,
2019-11-24,0.0,
2019-11-25,24.0,
2019-11-26,12.0,
2019-11-27,12.0,
2019-11-28,0.0,
2019-11-29,0.0,
2019-11-30,0.0,
2019-12-01,0.0,
2019-12-02,0.0,
2019-12-03,31.0,
2019-12-04,12.0,
2019-12-05,50.0,
2019-12-06,13.0,
2019-12-07,0.0,
2019-12-08,0.0,
2019-12-09,12.0,
2019-12-10,25.0,
2019-12-11,18.0,
2019-12-12,12.0,
2019-12-13,0.0,
2019-12-14,0.0,
2019-12-15,0.0,
2019-12-16,12.0,
2019-12-17,12.0,
2019-12-18,18.0,
2019-12-19,13.0,
2019-12-20,13.0,
2019-12-21,0.0,
2019-12-22,0.0,
2019-12-23,26.0,
2019-12-24,14.0,
2019-12-25,0.0,
2019-12-26,20.0,
2019-12-27,27.0,
2019-12-28,0.0,
2019-12-29,14.0,
2019-12-30,20.0,
2019-12-31,28.0,
2020-01-01,15.0,
2020-01-02,13.0,
2020-01-03,13.0,
2020-01-04,0.0,
2020-01-05,14.0,
2020-01-06,25.0,
2020-01-07,0.0,
2020-01-08,12.0,
2020-01-09,30.0,
2020-01-10,12.0,
2020-01-11,14.0,
2020-01-12,13.0,
2020-01-13,11.0,
2020-01-14,26.0,
2020-01-15,0.0,
2020-01-16,12.0,
2020-01-17,12.0,
2020-01-18,0.0,
2020-01-19,13.0,
2020-01-20,12.0,
2020-01-21,12.0,
2020-01-22,12.0,
2020-01-23,12.0,
2020-01-24,12.0,
2020-01-25,0.0,
2020-01-26,0.0,
2020-01-27,23.0,
2020-01-28,18.0,
2020-01-29,23.0,
2020-01-30,36.0,
2020-01-31,12.0,
2020-02-01,40.0,
2020-02-02,13.0,
2020-02-03,22.0,
2020-02-04,0.0,
2020-02-05,12.0,
2020-02-06,24.0,
2020-02-07,18.0,
2020-02-08,0.0,
2020-02-09,13.0,
2020-02-10,12.0,
2020-02-11,17.0,
2020-02-12,29.0,
2020-02-13,29.0,
2020-02-14,18.0,
2020-02-15,0.0,
2020-02-16,13.0,
2020-02-17,35.0,
2020-02-18,23.0,
2020-02-19,40.0,
2020-02-20,46.0,
2020-02-21,12.0,
2020-02-22,13.0,
2020-02-23,13.0,
2020-02-24,23.0,
2020-02-25,29.0,
2020-02-26,33.0,
2020-02-27,39.0,
2020-02-28,52.0,
2020-02-29,0.0,
2020-03-01,0.0,
2020-03-02,33.0,
2020-03-03,28.0,
2020-03-04,28.0,
2020-03-05,28.0,
2020-03-06,35.0,
2020-03-07,13.0,
2020-03-08,13.0,
2020-03-09,11.0,
2020-03-10,11.0,
2020-03-11,22.0,
2020-03-12,44.0,
2020-03-13,23.0,
2020-03-14,13.0,
2020-03-15,0.0,
2020-03-16,28.0,
2020-03-17,33.0,
2020-03-18,44.0,
2020-03-19,78.0,
2020-03-20,93.0,
2020-03-21,19.0,
2020-03-22,0.0,
2020-03-23,67.0,
2020-03-24,70.0,
2020-03-25,55.0,
2020-03-26,33.0,
2020-03-27,53.0,
2020-03-28,24.0,
2020-03-29,12.0,
2020-03-30,100.0,
2020-03-31,89.0,
2020-04-01,53.0,
2020-04-02,11.0,
2020-04-03,87.0,
2020-04-04,12.0,
2020-04-05,18.0,
2020-04-06,32.0,
2020-04-07,48.0,
